class,rep,sample,algo,value,runtime_s,gap,opt_known,opt_time_s,capacity,n,sum_w
Uncorrelated,3,3,GreedyDensity,976,8.100178092718124e-06,0.37595907928388744,True,0.000866499962285161,1000,60,39003
Uncorrelated,3,3,Greedy+Max,1564,1.0299962013959885e-05,0.0,True,0.000866499962285161,1000,60,39003
Uncorrelated,3,4,GreedyDensity,949,8.19982960820198e-06,0.3813559322033898,True,0.0008604000322520733,1000,60,39559
Uncorrelated,3,4,Greedy+Max,1534,1.2299977242946625e-05,0.0,True,0.0008604000322520733,1000,60,39559
Uncorrelated,3,5,GreedyDensity,991,8.399831131100655e-06,0.39425427872860636,True,0.0008633001707494259,1000,60,38538
Uncorrelated,3,5,Greedy+Max,1636,1.0399846360087395e-05,0.0,True,0.0008633001707494259,1000,60,38538
Uncorrelated,3,6,GreedyDensity,999,8.300179615616798e-06,0.3760149906308557,True,0.0008702999912202358,1000,60,38753
Uncorrelated,3,6,Greedy+Max,1601,1.0399846360087395e-05,0.0,True,0.0008702999912202358,1000,60,38753
Uncorrelated,3,7,GreedyDensity,855,8.300179615616798e-06,0.4155844155844156,True,0.0008316000457853079,1000,60,40067
Uncorrelated,3,7,Greedy+Max,1463,1.0399846360087395e-05,0.0,True,0.0008316000457853079,1000,60,40067
Uncorrelated,3,8,GreedyDensity,945,8.599832653999329e-06,0.404911838790932,True,0.0009320999961346388,1000,60,38474
Uncorrelated,3,8,Greedy+Max,1588,1.0600080713629723e-05,0.0,True,0.0009320999961346388,1000,60,38474
Uncorrelated,3,9,GreedyDensity,941,8.09994526207447e-06,0.3697253851306095,True,0.0008105000015348196,1000,60,40042
Uncorrelated,3,9,Greedy+Max,1493,1.0299962013959885e-05,0.0,True,0.0008105000015348196,1000,60,40042
Uncorrelated,3,10,GreedyDensity,965,8.299946784973145e-06,0.38652256834075016,True,0.0008880000095814466,1000,60,38543
Uncorrelated,3,10,Greedy+Max,1573,1.0600080713629723e-05,0.0,True,0.0008880000095814466,1000,60,38543
Uncorrelated,3,11,GreedyDensity,926,8.19982960820198e-06,0.4142947501581278,True,0.0008573001250624657,1000,60,38940
Uncorrelated,3,11,Greedy+Max,1581,1.0200077667832375e-05,0.0,True,0.0008573001250624657,1000,60,38940
Uncorrelated,3,12,GreedyDensity,979,8.300179615616798e-06,0.40702604482132043,True,0.0008453999180346727,1000,60,39437
Uncorrelated,3,12,Greedy+Max,1651,1.0299962013959885e-05,0.0,True,0.0008453999180346727,1000,60,39437
Uncorrelated,3,13,GreedyDensity,821,8.200062438845634e-06,0.4067919075144509,True,0.0008453999180346727,1000,60,39444
Uncorrelated,3,13,Greedy+Max,1384,1.0399846360087395e-05,0.0,True,0.0008453999180346727,1000,60,39444
Uncorrelated,3,14,GreedyDensity,969,8.299946784973145e-06,0.41414752116082226,True,0.0008443999104201794,1000,60,39928
Uncorrelated,3,14,Greedy+Max,1654,1.0299962013959885e-05,0.0,True,0.0008443999104201794,1000,60,39928
Uncorrelated,3,15,GreedyDensity,975,8.299946784973145e-06,0.32103064066852366,True,0.0008350999560207129,1000,60,39986
Uncorrelated,3,15,Greedy+Max,1436,1.0299962013959885e-05,0.0,True,0.0008350999560207129,1000,60,39986
Uncorrelated,3,16,GreedyDensity,983,8.09994526207447e-06,0.3867747972551466,True,0.000878599938005209,1000,60,38526
Uncorrelated,3,16,Greedy+Max,1603,1.0200077667832375e-05,0.0,True,0.000878599938005209,1000,60,38526
Uncorrelated,3,17,GreedyDensity,998,8.19982960820198e-06,0.34856396866840733,True,0.0008650999516248703,1000,60,38650
Uncorrelated,3,17,Greedy+Max,1532,1.0200077667832375e-05,0.0,True,0.0008650999516248703,1000,60,38650
Uncorrelated,3,18,GreedyDensity,967,8.400063961744308e-06,0.36548556430446194,True,0.000820700079202652,1000,60,39866
Uncorrelated,3,18,Greedy+Max,1524,1.0399846360087395e-05,0.0,True,0.000820700079202652,1000,60,39866
Uncorrelated,3,19,GreedyDensity,895,8.19982960820198e-06,0.4131147540983607,True,0.0009033998940140009,1000,60,39080
Uncorrelated,3,19,Greedy+Max,1525,1.009996049106121e-05,0.0,True,0.0009033998940140009,1000,60,39080
Uncorrelated,4,0,GreedyDensity,982,8.300179615616798e-06,0.39828431372549017,True,0.0008535999804735184,1000,60,39050
Uncorrelated,4,0,Greedy+Max,1632,1.0299962013959885e-05,0.0,True,0.0008535999804735184,1000,60,39050
Uncorrelated,4,1,GreedyDensity,974,8.400063961744308e-06,0.3908692933083177,True,0.0008489999454468489,1000,60,39546
Uncorrelated,4,1,Greedy+Max,1599,1.0499963536858559e-05,0.0,True,0.0008489999454468489,1000,60,39546
Uncorrelated,4,2,GreedyDensity,980,8.299946784973145e-06,0.4152744630071599,True,0.0009445999749004841,1000,60,38668
Uncorrelated,4,2,Greedy+Max,1676,1.0200077667832375e-05,0.0,True,0.0009445999749004841,1000,60,38668
Uncorrelated,4,3,GreedyDensity,962,8.300179615616798e-06,0.3868706182281708,True,0.0008137999102473259,1000,60,40028
Uncorrelated,4,3,Greedy+Max,1569,1.0400079190731049e-05,0.0,True,0.0008137999102473259,1000,60,40028
Uncorrelated,4,4,GreedyDensity,969,8.300179615616798e-06,0.3535690460306871,True,0.0008527000900357962,1000,60,39190
Uncorrelated,4,4,Greedy+Max,1499,1.0299962013959885e-05,0.0,True,0.0008527000900357962,1000,60,39190
Uncorrelated,4,5,GreedyDensity,982,1.0999850928783417e-05,0.39643515673017826,True,0.0008180998265743256,1000,60,39268
Uncorrelated,4,5,Greedy+Max,1627,1.1300202459096909e-05,0.0,True,0.0008180998265743256,1000,60,39268
Uncorrelated,4,6,GreedyDensity,958,8.899951353669167e-06,0.3866837387964149,True,0.0008541001006960869,1000,60,38169
Uncorrelated,4,6,Greedy+Max,1562,1.0599847882986069e-05,0.0,True,0.0008541001006960869,1000,60,38169
Uncorrelated,4,7,GreedyDensity,928,8.699949830770493e-06,0.38664904163912756,True,0.0008023001719266176,1000,60,39084
Uncorrelated,4,7,Greedy+Max,1513,1.0600080713629723e-05,0.0,True,0.0008023001719266176,1000,60,39084
Uncorrelated,4,8,GreedyDensity,945,8.500181138515472e-06,0.3770599868160844,True,0.000772200059145689,1000,60,39884
Uncorrelated,4,8,Greedy+Max,1517,1.0599847882986069e-05,0.0,True,0.000772200059145689,1000,60,39884
Uncorrelated,4,9,GreedyDensity,934,8.399831131100655e-06,0.34958217270194986,True,0.0007828001398593187,1000,60,39348
Uncorrelated,4,9,Greedy+Max,1436,1.0600080713629723e-05,0.0,True,0.0007828001398593187,1000,60,39348
Uncorrelated,4,10,GreedyDensity,917,8.399831131100655e-06,0.38456375838926177,True,0.0008358999621123075,1000,60,38704
Uncorrelated,4,10,Greedy+Max,1490,1.0299962013959885e-05,0.0,True,0.0008358999621123075,1000,60,38704
Uncorrelated,4,11,GreedyDensity,889,8.200062438845634e-06,0.41436100131752307,True,0.0008338999468833208,1000,60,38907
Uncorrelated,4,11,Greedy+Max,1518,1.0399846360087395e-05,0.0,True,0.0008338999468833208,1000,60,38907
Uncorrelated,4,12,GreedyDensity,894,8.100178092718124e-06,0.41338582677165353,True,0.0008219999726861715,1000,60,38925
Uncorrelated,4,12,Greedy+Max,1524,1.0299962013959885e-05,0.0,True,0.0008219999726861715,1000,60,38925
Uncorrelated,4,13,GreedyDensity,978,8.299946784973145e-06,0.350597609561753,True,0.0007945001125335693,1000,60,38997
Uncorrelated,4,13,Greedy+Max,1506,1.0400079190731049e-05,0.0,True,0.0007945001125335693,1000,60,38997
Uncorrelated,4,14,GreedyDensity,951,8.299946784973145e-06,0.3984819734345351,True,0.0008147000335156918,1000,60,39092
Uncorrelated,4,14,Greedy+Max,1581,1.0400079190731049e-05,0.0,True,0.0008147000335156918,1000,60,39092
Uncorrelated,4,15,GreedyDensity,920,8.200062438845634e-06,0.413265306122449,True,0.0008036999497562647,1000,60,39049
Uncorrelated,4,15,Greedy+Max,1568,1.0400079190731049e-05,0.0,True,0.0008036999497562647,1000,60,39049
Uncorrelated,4,16,GreedyDensity,932,8.299946784973145e-06,0.4123581336696091,True,0.0008038999512791634,1000,60,39085
Uncorrelated,4,16,Greedy+Max,1586,1.0200077667832375e-05,0.0,True,0.0008038999512791634,1000,60,39085
Uncorrelated,4,17,GreedyDensity,894,8.100178092718124e-06,0.41415465268676277,True,0.0007853999268263578,1000,60,40203
Uncorrelated,4,17,Greedy+Max,1526,1.019984483718872e-05,0.0,True,0.0007853999268263578,1000,60,40203
Uncorrelated,4,18,GreedyDensity,914,8.19982960820198e-06,0.3333333333333333,True,0.0007852001581341028,1000,60,39626
Uncorrelated,4,18,Greedy+Max,1371,1.0400079190731049e-05,0.0,True,0.0007852001581341028,1000,60,39626
Uncorrelated,4,19,GreedyDensity,990,8.299946784973145e-06,0.36741214057507987,True,0.0008035001810640097,1000,60,39447
Uncorrelated,4,19,Greedy+Max,1565,1.0299962013959885e-05,0.0,True,0.0008035001810640097,1000,60,39447
WeaklyCorr,0,0,GreedyDensity,580,2.529984340071678e-05,0.40512820512820513,True,0.0022468999959528446,1000,150,96334
WeaklyCorr,0,0,Greedy+Max,975,2.7399975806474686e-05,0.0,True,0.0022468999959528446,1000,150,96334
WeaklyCorr,0,1,GreedyDensity,620,2.3700064048171043e-05,0.36213991769547327,True,0.002035199897363782,1000,150,97313
WeaklyCorr,0,1,Greedy+Max,972,2.650008536875248e-05,0.0,True,0.002035199897363782,1000,150,97313
WeaklyCorr,0,2,GreedyDensity,574,2.3799948394298553e-05,0.41007194244604317,True,0.002071700058877468,1000,150,97776
WeaklyCorr,0,2,Greedy+Max,973,2.6900088414549828e-05,0.0,True,0.002071700058877468,1000,150,97776
WeaklyCorr,0,3,GreedyDensity,570,2.3499829694628716e-05,0.4153846153846154,True,0.0021114000119268894,1000,150,98569
WeaklyCorr,0,3,Greedy+Max,975,2.6799971237778664e-05,0.0,True,0.0021114000119268894,1000,150,98569
WeaklyCorr,0,4,GreedyDensity,617,2.300017513334751e-05,0.3658787255909558,True,0.0020825001411139965,1000,150,98347
WeaklyCorr,0,4,Greedy+Max,973,3.0199997127056122e-05,0.0,True,0.0020825001411139965,1000,150,98347
WeaklyCorr,0,5,GreedyDensity,579,2.3499829694628716e-05,0.40615384615384614,True,0.0020300999749451876,1000,150,97266
WeaklyCorr,0,5,Greedy+Max,975,2.7200207114219666e-05,0.0,True,0.0020300999749451876,1000,150,97266
WeaklyCorr,0,6,GreedyDensity,581,2.3399945348501205e-05,0.4028776978417266,True,0.0020433000754565,1000,150,97591
WeaklyCorr,0,6,Greedy+Max,973,2.6700086891651154e-05,0.0,True,0.0020433000754565,1000,150,97591
WeaklyCorr,0,7,GreedyDensity,594,2.2999942302703857e-05,0.3888888888888889,True,0.0020487001165747643,1000,150,97944
